3
TESTBAN	-10.4961
AMEMOIR	-10.1975
THEDELL	-9.87316
REFERTO	-9.7297
THECAPE	-9.69401
APARADE	-9.32134
ABRIDGE	-9.31648
ASTATIC	-9.26379
SWORETO	-9.25874
TOSPARE	-9.24597
BOWEDTO	-9.23603
RISESTO	-9.20544
ALITTLE	-9.16632
AFRIEND	-9.15027
ASCRIBE	-9.14795
PRIVYTO	-9.11826
ANDROLL	-9.08891
COMESTO	-9.04989
FLOCKTO	-8.97105
LINKSTO	-8.90912
WEARYOF	-8.86845
PROUDOF	-8.83377
TOBLAME	-8.81842
CLOSETO	-8.78451
NEEDSTO	-8.75338
INTERMS	-8.74802
INFRONT	-8.7313
ACOUPLE	-8.68161
PRAYSTO	-8.60894
ALETTER	-8.59586
DEFERTO	-8.5877
REPLYTO	-8.58521
INHONOR	-8.57598
ASTROKE	-8.57407
GLUEDTO	-8.56481
AGREETO	-8.50126
INSPITE	-8.42259
PLANSTO	-8.40427
AHEADOF	-8.39661
ADAPTTO	-8.36385
INORDER	-8.32753
NOTABLE	-8.30534
DARESTO	-8.26755
LEADSTO	-8.17181
CATERTO	-8.16349
ANIONIC	-8.1388
AFOULOF	-8.05069
OPTEDTO	-8.04431
INFAVOR	-7.99795
ORDERTO	-7.99249
DAREDTO	-7.97869
SEEMSTO	-7.94628
MAKEUSE	-7.93322
ATRIFLE	-7.92534
TAXRATE	-7.89284
SITWELL	-7.83754
CLINGTO	-7.83309
MEETSUP	-7.83112
TRIEDTO	-7.80755
CLUNGTO	-7.75177
THECURE	-7.74189
OWINGTO	-7.5983
ALEVELS	-7.56699
TENDSTO	-7.55487
LAPORTE	-7.39294
COUPLED	-7.38859
TAILEND	-7.28492
WAITFOR	-6.53304
GODSENT	-6.38905
ATNIGHT	-6.35609
NBAGAME	-6.0089
MIDJULY	-5.7517
REDNOSE	-5.70232
THEMETS	-5.6068
COACHED	-5.48391
THEPOPE	-5.42429
YEAROLD	-5.06063
SHYAWAY	-5.05909
THECITY	-4.31306
THEIDEA	-4.27741
THEBOAT	-4.2584
THERISE	-4.25504
THEEDGE	-4.21482
THEBALL	-4.19405
THEJETS	-4.11174
NBASTAR	-4.11114
THESHOW	-4.07375
THELOST	-3.97054
THERAMS	-3.96906
ONECLUB	-3.93775
THEWORD	-3.85985
AVIDFAN	-3.80772
THEPLOT	-3.76815
EQUALTO	-3.61119
ACHANCE	-3.579
NHLTEAM	-3.55361
GOINGTO	-3.35123
ALLOWME	-3.00253
SKITEAM	-2.97484
AIMEDAT	-2.84667
FARSIDE	-2.68145
OUGHTTO	-2.64998
APRIORI	-2.57368
INEEDED	-2.34182
ANANGEL	-2.10481
OLEOPRY	-1.94657
WILLNOT	-1.86052
WHENYOU	-1.82597
NEWMOON	-1.7251
ONSTAGE	-1.65382
HOWMUCH	-1.62875
EASTSEA	-1.60531
HANDSON	-1.36475
AREMADE	-1.309
ONELOVE	-1.05254
ONEYEAR	-1.04908
OLDNAVY	-0.980964
HASBEEN	-0.96431
SIRPAUL	-0.934792
BIGCITY	-0.822123
DOESNOT	-0.730855
FORSALE	-0.55249
NOTMANY	-0.546013
OLDLADY	-0.33242
TOLDYOU	-0.322798
BYNIGHT	-0.301181
DESALES	-0.285614
IRANAIR	-0.161753
YALELAW	0.390287
ASUSUAL	0.414695
INEXILE	0.437716
REDCLAY	0.459386
SEAPORT	0.488795
URBANII	0.52268
DECLARE	0.600705
INAGONY	0.676802
ATSTAKE	0.677158
ONALERT	0.681467
SLEPTIN	0.683596
TWOACTS	0.685017
WARHERO	0.699393
NOTCARE	0.70612
DRIVEUP	0.711967
SHOOTAT	0.71268
THEREIS	0.723407
STANDON	0.728695
HANDOUT	0.741947
CHEERON	0.747036
GOODUSE	0.754402
INHASTE	0.755327
EACHWAY	0.759083
BUILTON	0.761995
PLAYFOR	0.76258
ONEGAME	0.769611
RUNINTO	0.787485
HANGSON	0.789713
SETUPON	0.797344
LASTDAY	0.80834
STAYOFF	0.820833
TAKEHER	0.823372
WILLYOU	0.8373
SETDOWN	0.837614
STOODON	0.841797
ACTEDIN	0.8433
BMOVIES	0.844096
NOTTRUE	0.858856
FOCUSON	0.87506
ALSORAN	0.880661
KEPTOUT	0.890182
ATFAULT	0.921871
LOSTOUT	0.929142
STUCKON	0.92958
DUEEAST	0.935974
ASKSFOR	0.946537
RACEDIN	0.959026
MOVESUP	0.96281
ATTIMES	0.97631
CUTSOUT	0.98021
PAYSFOR	0.981937
LEFTOFF	0.999672
PLANFOR	1.01919
FMRADIO	1.02597
WINBACK	1.04462
MUSTNOT	1.04489
QUITESO	1.05261
ANYTIME	1.06659
OFFROAD	1.07369
SHOULDI	1.07458
WERENOT	1.08434
POSEDAS	1.08467
ZOOMSIN	1.09624
PUTAWAY	1.10264
CHECKON	1.10271
MAEWEST	1.10704
LOUISVI	1.10881
ARTSHOW	1.14197
CALLFOR	1.14918
ONEARTH	1.16398
SOTHERE	1.17038
SLEPTON	1.18046
BIGNAME	1.19199
CAPEANN	1.192
BLUEJAY	1.19507
WOULDBE	1.19714
FALLOUT	1.20945
TVMOVIE	1.25458
RUNSOUT	1.26832
RANPAST	1.27282
CAREFOR	1.2746
ONVINYL	1.27688
THEYSEE	1.31387
STAYSAT	1.31934
PUSHFOR	1.32925
GOODMAN	1.32987
TORNOUT	1.34821
KEYCLUB	1.36049
PAIDFOR	1.3692
PAIDOUT	1.37274
IWONDER	1.37789
AGREEON	1.3916
ONESPOT	1.3981
DRAWSON	1.42005
PARTONE	1.46099
BEATOUT	1.46833
BRINGUP	1.46851
ERECTOR	1.47245
GETONTO	1.47672
FLAGDAY	1.48806
DARKAGE	1.49406
SENDOFF	1.50763
LIVEDIN	1.51152
AIRDATE	1.51234
GOESFAR	1.53146
MOVEDUP	1.54542
GETSOUT	1.54803
CAVEDIN	1.55468
NAZIERA	1.5627
NEEDNOT	1.56285
RANDOWN	1.5637
CHEATON	1.57171
TILLNOW	1.5905
CAMEOFF	1.59585
PICKOUT	1.60276
COMEOFF	1.60566
TOOMUCH	1.60726
PATCHUP	1.61441
OLDTIME	1.62099
PILEDON	1.63513
SNAPSAT	1.64109
TAKESUP	1.653
USHERIN	1.65501
EXCELIN	1.66686
ROOTOUT	1.67954
HOWMANY	1.68652
TESTRUN	1.70112
PUTSOUT	1.70312
HIDEOUT	1.70713
ROPEDIN	1.71304
GETINTO	1.7228
POPSONG	1.72858
HUNTFOR	1.72913
CALLOFF	1.73111
TIEDOWN	1.73418
DWELLON	1.74404
READOUT	1.7538
SMILEON	1.75997
LAPLATA	1.78975
ONEACRE	1.80759
DEADMAN	1.83231
STOPSAT	1.83678
RANINTO	1.84018
GOALONG	1.85334
WENTOFF	1.86512
SHOREUP	1.86528
GOTINTO	1.86632
ONEHAND	1.87723
SAVEDBY	1.89407
LETSOUT	1.89476
SHOWSUP	1.90985
SIDEONE	1.92215
GOESOUT	1.9373
RISESUP	1.94089
GOODDAY	1.94172
LOOKSAT	1.94745
RULEOUT	1.95524
CUTINTO	1.95843
LOOKSUP	1.96962
GOTAWAY	1.97231
EASYWIN	1.9838
TWOLANE	1.984
PAYBACK	1.98684
TRIPLEX	1.99939
ONELANE	2.01199
TURNOFF	2.02818
DAYCARE	2.03238
ACTUPON	2.0492
HADDONE	2.04978
CLICKON	2.05878
BEREADY	2.06205
NOTONLY	2.07442
ACTLIKE	2.0785
SITBACK	2.0855
TURNSUP	2.09021
EXCELAT	2.09169
WORLDIS	2.0924
MIREDIN	2.11372
OPTSFOR	2.11572
RENTOUT	2.13259
SORTOUT	2.13655
SENTOUT	2.15395
POUROUT	2.15583
REDBANK	2.15739
AIRMAIL	2.17362
BIGBIRD	2.17531
NOPLACE	2.1938
DIGINTO	2.19518
TEARSUP	2.1971
JUDELAW	2.20022
FREEDUP	2.21555
HINTSAT	2.21596
IVANIII	2.21798
DEEPSEA	2.21897
HARDHIT	2.2192
TURNOUT	2.21946
ITSEEMS	2.23226
TAKENUP	2.24322
STAGNES	2.25537
RUNSOFF	2.25848
ICANNOT	2.27111
SLIPOUT	2.27199
PRAYFOR	2.27641
ROSSSEA	2.27893
CARRYON	2.32158
NOWORSE	2.32784
HEATSUP	2.37325
DARENOT	2.39242
MAKESUP	2.40155
SHALLWE	2.4058
BEATSUP	2.4148
GOESOFF	2.42475
NOTSURE	2.43191
BADNEWS	2.49223
ONEMORE	2.50496
SARALEE	2.52048
LOWNOTE	2.54796
GETPAST	2.55032
PULLSUP	2.56462
OURGANG	2.58903
MAKESIT	2.60255
AFCEAST	2.605
WTATOUR	2.60776
FILLOUT	2.61191
RAILWAY	2.64743
FEDINTO	2.65039
BIGDATA	2.67028
MALESEX	2.67037
KNOWNAS	2.67352
HANGSUP	2.68023
CUTBACK	2.68521
RESTSON	2.6945
ACTEDAS	2.7387
FELLOUT	2.74323
FELLOFF	2.74856
SPIEDON	2.75612
INDYCAR	2.77726
LOWRISK	2.8067
MISSOUT	2.81697
TENFEET	2.82093
AFCWEST	2.83416
SPLITUP	2.84293
SEALOFF	2.85098
FARWEST	2.8836
LACROIX	2.89722
FITINTO	3.00745
FINDOUT	3.01644
STKITTS	3.01823
SEEKOUT	3.02055
BASEDON	3.02553
TOPTENS	3.0275
FANCLUB	3.04353
FORTLEE	3.04996
USBPORT	3.06284
SETSOUT	3.07648
YELLSAT	3.08916
PERYEAR	3.0909
PREYSON	3.09113
OPENSUP	3.12996
SETSOFF	3.13304
NEXTDAY	3.15207
SEALION	3.15294
LABELLE	3.15904
AIRRACE	3.17666
SAMEDAY	3.17714
COULDBE	3.19698
TOOHARD	3.21358
DEADEND	3.22618
TINYTIM	3.23356
PAYSOFF	3.23573
RANAWAY	3.27284
WISEMEN	3.28494
DRIEDUP	3.29619
LETTHEM	3.33094
FORTDIX	3.34447
THUSFAR	3.35753
ABIDEBY	3.36133
FEELBAD	3.36679
TOPRANK	3.37116
NODOUBT	3.41327
ALBERTI	3.43199
JOHNDOE	3.46028
ATLEAST	3.46772
MARYKAY	3.47329
YOUWISH	3.54072
OAKLAWN	3.55298
MILERUN	3.55685
IQTESTS	3.55727
GOWRONG	3.56355
GUNFIRE	3.57542
JIMBEAM	3.57933
PINDOWN	3.58243
TOOFAST	3.58907
OURLORD	3.59999
ALLTIME	3.60804
ELMONTE	3.6275
CUTDOWN	3.63127
ALIBABA	3.64196
ANYKIND	3.65963
HANGOUT	3.67179
WINOVER	3.68794
SATDOWN	3.80156
TOPSEED	3.81463
AIRSHOW	3.82016
ENDEDUP	3.82366
LAYSOUT	3.85212
TVSHOWS	3.86315
DEVILLE	3.89993
TOREOFF	3.90205
ACPOWER	3.9904
NFCEAST	3.9922
LINEDUP	4.03031
FARAWAY	4.06348
REDBOOK	4.07287
SEADOGS	4.07672
BOSSMAN	4.10206
WARDOFF	4.1339
ACMILAN	4.13467
LAIDOUT	4.14161
STPAULS	4.17947
TEDTALK	4.20325
LEGRAND	4.24639
CABLETV	4.27642
IRAQWAR	4.288
NOMERCY	4.29063
BANDAID	4.30015
OPENERA	4.33524
PROBONO	4.35375
LAKEBED	4.38693
NOBHILL	4.3908
KIDROCK	4.44616
SPIKETV	4.45541
GIVESUS	4.48649
AIRRAID	4.49087
YOUKNOW	4.50889
PILEDUP	4.5257
VOTERID	4.54912
OAKTREE	4.57229
STLUCIA	4.58574
HOLEDUP	4.67167
STLOUIS	4.77963
TOOLATE	4.79119
COOSBAY	4.81157
PETSHOP	4.86059
DEPALMA	4.87189
PERHOUR	4.90789
RIPSOFF	4.9681
TEDCRUZ	4.98145
LAPALMA	4.9817
RITEAID	5.03443
LEMONDE	5.08187
RADIODJ	5.13144
BIGFISH	5.17121
CASHBOX	5.19297
PANARAB	5.23691
LINEARB	5.24224
GETSMAD	5.33287
ARALSEA	5.34047
BOBDOLE	5.34609
AXLROSE	5.35776
REDFLAG	5.3914
XMRADIO	5.50121
KNOWHOW	5.58343
GETAWAY	5.63989
BACKBAY	5.64297
STARTUP	5.67189
GETFREE	5.67485
PTBOATS	5.67961
LARUSSA	5.69621
ONECENT	5.69796
ONEPAIR	5.71312
KEEPOUT	5.71368
LEFTOUT	5.714
EKEDOUT	5.71422
FOLKART	5.71937
RONPAUL	5.71992
HANSOLO	5.72839
ALLOVER	5.73135
OILWELL	5.74201
OLDDAYS	5.75993
ONTRIAL	5.7749
DNATEST	5.79715
FOREACH	5.80218
GIVENUP	5.84571
PASSOFF	5.89029
ENVOGUE	5.89305
SKIAREA	5.90362
SHESAID	5.9126
FREEMAN	5.91285
WEAROUT	5.92726
GETLOST	5.92976
DELTORO	5.93312
HIGHBAR	5.93976
HEADSUP	5.94689
BUILTIN	5.9469
CASTOFF	5.9598
MIXEDUP	5.96635
NEWDEAL	5.96708
PAYLESS	5.96784
BRINGIT	5.9738
IGNOBEL	5.9921
LASTMAN	6.00086
TWOBITS	6.01512
NEWCARS	6.01543
TWOCARS	6.02049
SOMEWAY	6.02087
OFFPEAK	6.02531
LOUISXI	6.0274
ARTWORK	6.04031
HOLDOUT	6.0411
SETFREE	6.04852
INPARIS	6.09135
RUNOVER	6.09393
STEPOUT	6.12083
REDLINE	6.12984
GETHELP	6.16928
USSTATE	6.18733
STEPSUP	6.19641
BASEHIT	6.19926
DAYCAMP	6.20428
LIVEOAK	6.20856
LOCALTV	6.21611
RATPACK	6.2218
LAWFIRM	6.23629
SANREMO	6.28047
ELGRECO	6.28083
ONEFOOT	6.28156
AIRCREW	6.2862
HOMEICE	6.3252
SOMESAY	6.34051
THISDAY	6.35575
INLIMBO	6.35608
PICKOFF	6.38628
MOVEOUT	6.40058
OFFDUTY	6.41445
BITPART	6.45754
BAYAREA	6.45979
THEYSAY	6.46014
NEWTOWN	6.46374
LOOKOUT	6.46493
ONBOARD	6.46683
SAWMILL	6.46961
BESTMAN	6.47636
LANDTAX	6.48239
ARTROCK	6.48501
SIMCARD	6.49357
COVERUP	6.50282
TOPGEAR	6.50295
DATASET	6.51955
INVOGUE	6.52566
ILLWILL	6.55177
DOGSHOW	6.59692
BUILTUP	6.6142
BLOWOUT	6.62302
SELLOUT	6.69261
HALFWAY	6.6974
NINEMEN	6.69782
CARCLUB	6.70754
RUNDOWN	6.70836
ONESTEP	6.71107
BURNOUT	6.71362
STAYOUT	6.75697
JEBBUSH	6.77016
JUSTONE	6.78332
LOWMASS	6.78544
BIGTIME	6.80581
NOSENSE	6.82019
ICERINK	6.8214
FLATTOP	6.82515
TOOSOON	6.85503
LASTLEG	6.85707
DAYTRIP	6.87856
MIDWEST	6.88742
DATABUS	6.89046
WHOKNEW	6.89396
AUSABLE	6.90251
FANSITE	6.90372
ANDTHEN	6.91088
CASELAW	6.91655
POORMAN	6.9312
AIRLINE	6.96746
BACKROW	6.97159
ROLLOFF	6.99393
LOVEYOU	7.02211
OPENSEA	7.03507
SPEEDUP	7.06002
HOMERUN	7.07963
ARTFORM	7.09679
LOWRISE	7.09806
ENDUSER	7.11667
ONEMILE	7.11888
EDWARDI	7.12038
CARRACE	7.12451
TAKEOFF	7.13558
SAYWHAT	7.17902
INUTERO	7.2136
SOLDOUT	7.22201
REAREND	7.2294
NOLIMIT	7.24083
STOODUP	7.25027
GIVEWAY	7.2892
AIRMASS	7.30337
JAMESII	7.32821
BIGDEAL	7.33575
CTSCANS	7.34632
RAILCAR	7.37633
NEWHOPE	7.43788
HITSONG	7.45645
EASTEND	7.46717
TAXBASE	7.47271
SAMESEX	7.48363
DRESSUP	7.4859
DRYLAND	7.504
STJAMES	7.50551
LETDOWN	7.50602
TINAFEY	7.50684
TALLMAN	7.51059
FACEOFF	7.51317
DEVRIES	7.52155
USROUTE	7.52733
FAIRUSE	7.53434
WESTEND	7.53558
REDSTAR	7.55024
BUILDUP	7.55754
SEEALSO	7.55832
FLYAWAY	7.56376
CAMEOUT	7.57615
THINAIR	7.60002
PALEALE	7.60787
FOODWEB	7.66106
IBNSAUD	7.67759
TRANSAM	7.69939
POSTWAR	7.71014
NOFAULT	7.71133
LEFTEYE	7.71564
ROADMAP	7.71783
LASTLAP	7.72711
ONEHOUR	7.75214
JOHNJAY	7.77121
OPENAIR	7.78199
GOAHEAD	7.79075
FAREAST	7.79265
HOLYMEN	7.81946
TOOLONG	7.82419
VIETNAM	7.82844
LIEDOWN	7.84583
HOLYDAY	7.85784
SEAWALL	7.86139
LOUREED	7.86687
DROPOUT	7.86896
RAPSONG	7.89291
TAXCODE	7.89369
STAREAT	7.90263
TAGLINE	7.91584
TOURBUS	7.92442
RUNAWAY	7.94548
SENTOFF	7.94701
STANDUP	7.96094
GANGWAR	7.96616
BLUESKY	7.97178
GROWNUP	7.9745
BREAKUP	7.97724
STPETER	7.9902
WIDEGAP	8.02646
CHEERUP	8.03908
RACECAR	8.05262
FLATTAX	8.06317
FADEOUT	8.06577
SEASALT	8.07602
ALLAGES	8.10431
HOLYWAR	8.1068
REDEYES	8.10781
WEEDOUT	8.12363
NEWYEAR	8.12394
COLDWAR	8.12492
OREBODY	8.13857
AIRBASE	8.15517
SHUTOUT	8.16435
LAIDOFF	8.17212
DEEPRED	8.17386
BROKEUP	8.19586
AIRFLOW	8.20772
DROPOFF	8.22792
EYECARE	8.23623
HAIRCUT	8.25037
REDZONE	8.28115
HENRYII	8.28584
BARCODE	8.29831
CATCHUP	8.31469
TVGUIDE	8.3178
GASTANK	8.36887
CLEANUP	8.37123
REDMEAT	8.40069
BAILOUT	8.40534
NEWWAVE	8.40609
TAPINTO	8.4199
LEMOYNE	8.48565
SHOTPUT	8.5321
ICEAGES	8.57725
HOLYMAN	8.58101
PULLOUT	8.66519
LEFTARM	8.66922
BUSRIDE	8.6917
BOXSETS	8.71866
ENDZONE	8.74958
LOWBLOW	8.75663
SKIDROW	8.76566
KICKOFF	8.81941
PACECAR	8.84216
DARKRED	8.89004
PULLOFF	8.90016
REDTAPE	8.91671
TOPSPOT	8.9428
BLOWNUP	8.95464
LOWCOST	8.96193
JAMBAND	8.99395
TEAROOM	9.0063
TURFWAR	9.01305
REDHAIR	9.01507
RAWDATA	9.02224
DEBEERS	9.0434
PITCREW	9.0524
SPINOFF	9.06609
HOTSPOT	9.07083
POWCAMP	9.09199
ICECUBE	9.10474
FLATFEE	9.14969
BIGHORN	9.16609
ALLSTAR	9.20848
OAKPARK	9.25826
JAMESVI	9.2595
ESTREET	9.2607
CARPARK	9.26285
NETLOSS	9.26677
GEARBOX	9.27101
KEYWEST	9.27201
ICECAPS	9.31632
FUELOIL	9.32129
POPSTAR	9.33472
REDARMY	9.33631
SEXTAPE	9.36073
TARHEEL	9.36379
IDIAMIN	9.39154
FINEART	9.40866
GEORGEV	9.43902
WAGEWAR	9.43967
WISEMAN	9.45054
GASMASK	9.48054
HENRYVI	9.48212
LESPAUL	9.50167
BUSLANE	9.50234
WEBSITE	9.51297
REDWINE	9.54662
LONGAGO	9.55828
OAKLEAF	9.59539
CARWASH	9.62425
PACKICE	9.6545
NCSTATE	9.67294
BIGCATS	9.70153
PETFOOD	9.70277
DOGMEAT	9.74953
VANPELT	9.7713
HENRYIV	9.77964
REDCARD	9.80377
LASHOUT	9.84294
DONJUAN	9.87273
FANBASE	9.87305
TEAMUSA	9.87785
OILLAMP	9.88035
FANMAIL	9.93809
AMRADIO	9.93938
SETSAIL	9.97779
AIRTAXI	9.97886
TOPTIER	9.98498
REDDEER	10.0744
TORTLAW	10.1404
REDLION	10.1657
PENNAME	10.1785
WAKESUP	10.2266
TRIPHOP	10.2336
NBCNEWS	10.2622
SKIJUMP	10.2767
TAXCUTS	10.2785
SANLUIS	10.2991
WAGEGAP	10.3155
GASLEAK	10.321
BYEWEEK	10.3284
BOBHOPE	10.4039
SKILIFT	10.4112
TEENPOP	10.4234
HOTDOGS	10.4292
CBSNEWS	10.4367
NEWYORK	10.4487
MARYANN	10.5078
WEBPAGE	10.5476
TAGTEAM	10.5594
JAYLENO	10.5757
STANLEE	10.6127
FOXNEWS	10.8303
PALMOIL	10.839
IRONMAN	10.843
YOKOONO	10.9413
IONBEAM	10.9794
RAPANUI	11.0019
FURSEAL	11.002
TAILFIN	11.0394
DEADSEA	11.0851
DEFACTO	11.1238
ENROUTE	11.1447
BADGUYS	11.1869
SANJOSE	11.274
FLORIDA	11.3521
OILRIGS	11.4022
CUEBALL	11.4082
STUDFEE	11.4143
WESTHAM	11.4392
LOUISXV	11.4578
UCDAVIS	11.4901
OPENMIC	11.4915
PIGIRON	11.5312
PROBOWL	11.5413
BESTBUY	11.5603
PERDIEM	11.5931
DRYDOCK	11.6339
COALTAR	11.6405
BIGBANG	11.6958
TEARGAS	11.7964
PERCENT	11.8379
ODDJOBS	11.8684
TOELOOP	11.887
TAXICAB	12.1148
ROOTROT	12.155
BULLRUN	12.1732
MOBBOSS	12.2217
IRONAGE	12.241
DOGSLED	12.2678
LASCALA	12.2728
OLEMISS	12.3376
SLEDDOG	12.3772
ARTDECO	12.4023
OURLADY	12.4875
SUNBELT	12.5298
VANGOGH	12.6217
VANDYKE	12.6611
LASALLE	12.6877
LAJOLLA	12.7758
ZIPCODE	12.8079
XFACTOR	12.8469
BARNOWL	12.9081
WANNABE	13.0955
SODAASH	13.1149
SANTAFE	13.1632
DAVINCI	13.2107
LUMPSUM	13.2898
CAPECOD	13.3967
LEHAVRE	13.4354
OPUSDEI	13.4399
EGGYOLK	13.5193
RIBCAGE	13.524
PEATBOG	13.8225
ENMASSE	14.195
ROEDEER	14.3826
TELAVIV	15.0802
NOVISAD	15.5197
BEEGEES	15.9267
BONJOVI	15.9641
YOLKSAC	16.0061
IWOJIMA	16.7878

8
AHANDFUL	-17.6313
STOOPSTO	-16.4327
ANSWERTO	-16.3765
THESTORM	-14.0442
LISTENTO	-13.7709
THEFROGS	-11.6655
THEBRIDE	-10.8092
NOREASON	-10.6386
ABOVEALL	-10.2507
FRESHOUT	-9.32808
THEUSUAL	-9.32016
THEJOKER	-9.23982
AVERSION	-9.17719
ALIGHTED	-9.11576
APPEARTO	-9.06167
ASTUDENT	-9.04182
NATIVETO	-9.00738
ATYPICAL	-8.94297
THEKINKS	-8.9321
SWEARSTO	-8.88059
ADAPTSTO	-8.80377
RETURNOF	-8.77189
TRACEDTO	-8.75572
ASSENTTO	-8.75523
MASTEROF	-8.71233
EQUATETO	-8.67473
TRADEDTO	-8.59248
WEDDEDTO	-8.35974
AROUSING	-8.31181
THEDOORS	-8.29541
CATERSTO	-8.29098
THEBEAST	-8.21532
ANATOMIC	-8.14364
TOOKNOTE	-8.02706
AGREEDTO	-7.99972
AGREESTO	-7.90618
ATTESTTO	-7.89513
TOREOPEN	-7.8372
ASPIRETO	-7.75614
CLINGSTO	-7.72823
AVERSETO	-7.67388
INTENDTO	-7.66371
TENDEDTO	-7.63542
TRYINGTO	-7.63186
ACCEDETO	-7.59514
ALLUDETO	-7.55156
REFERSTO	-7.55151
MAKEENDS	-7.51129
THEBYRDS	-7.41769
STEPAWAY	-7.27322
PHASETWO	-7.16773
THECLASH	-6.77011
TOOKPART	-6.75816
DATELINE	-6.34966
THETRUTH	-6.23428
HOMELOAN	-6.0722
ONLYONCE	-5.91315
AIRFLEET	-5.78115
THETWINS	-5.77607
INTENTON	-5.44349
SIDEREAL	-5.39306
ALLSORTS	-5.37486
SEEBELOW	-5.26758
PLAYEDAT	-5.07196
THEBRONX	-4.81594
KEEPPACE	-4.75917
LAYSIEGE	-4.65816
SUNRISES	-4.59908
AWAYWITH	-4.29936
THECONGO	-4.24131
THEMOORS	-4.18773
THEABYSS	-4.14905
HISHONOR	-4.14477
THERIVER	-4.11859
THEGLOBE	-3.96858
THEANDES	-3.93535
ONETHIRD	-3.91485
THEVOICE	-3.86288
CHAINSAW	-3.74143
APPEALTO	-3.61146
INEXCESS	-3.49237
ANNMARIE	-3.35833
FEELFREE	-3.13395
LASCASAS	-3.04899
ACAPELLA	-2.74278
THANKSTO	-2.70835
THEHAGUE	-2.47396
UNDERAGE	-2.37612
GOODIDEA	-2.37231
SAMETIME	-2.05437
VERYSOON	-1.97686
HIGHLIFE	-1.88074
PHASEONE	-1.86983
OFCOURSE	-1.72821
TVSTUDIO	-1.72333
GOODDEAL	-1.56522
OLDIRISH	-1.5379
RAPALBUM	-1.46455
LEFTBANK	-1.43671
ADAMWEST	-1.3171
OLDLATIN	-1.20162
AFCSOUTH	-0.969894
EASTSIDE	-0.94199
WESTSIDE	-0.935398
TAKECARE	-0.756859
POPMUSIC	-0.7546
RIGHTNOW	-0.744588
LONGROAD	-0.724717
WORLDCUP	-0.720738
MUSICMAN	-0.659159
NINEINCH	-0.514734
SUEELLEN	-0.497775
AIRGUARD	-0.421731
FIRSTDAY	-0.419735
TVSCREEN	-0.320488
ICEHOUSE	-0.270244
CITYLINE	-0.167376
FIELDDAY	-0.150741
LASTYEAR	-0.129115
MUSTHAVE	-0.0070475
AGEGROUP	0.02211
EASTROOM	0.037059
BALLPARK	0.070404
HOLYLAND	0.113707
IPROMISE	0.148851
WARMEDAL	0.201355
FROMHELL	0.216555
HOTWATER	0.245963
EVERYDAY	0.249587
JAMESFOX	0.258081
TWINCITY	0.281568
REDROBIN	0.292025
STATELAW	0.324729
LIFETIME	0.375027
ARTICLEI	0.430312
CDPLAYER	0.451989
EASTWING	0.466567
CANONLAW	0.469777
JIMBROWN	0.55274
DARKSTAR	0.651605
BOWLGAME	0.662706
MIKELOVE	0.676595
CUTSINTO	0.683796
WENTSOLO	0.684858
DUENORTH	0.69738
BOREINTO	0.70808
ATANCHOR	0.708448
SHOOTSAT	0.714218
GOTALONG	0.73724
EACHTIME	0.76349
HANDDOWN	0.767717
SOCALLED	0.769371
HOPESFOR	0.772705
GOESOVER	0.787903
RUNSOVER	0.79031
AIRRIFLE	0.791935
SAILINTO	0.804785
OLDWOMAN	0.818707
EVERMORE	0.8258
ATSUNSET	0.832425
SHOWSOFF	0.84103
BLOODRED	0.855402
REDQUEEN	0.856037
INDANGER	0.899563
CAMETRUE	0.905682
SETTLEIN	0.907082
TIEDINTO	0.944874
PASYSTEM	0.955062
BOUGHTUP	0.970398
ATRANDOM	0.971352
SEAFRONT	1.00172
LATELATE	1.00378
CALLEDIT	1.00541
COVERALL	1.00778
CARRYOFF	1.02191
MEETWITH	1.03098
TWOSTEPS	1.03518
PTOLEMYI	1.04601
LASTTIME	1.06073
FREEPASS	1.10252
WEEKLONG	1.11114
STAYEDON	1.11695
CHECKSON	1.12832
LATEJUNE	1.15056
ONDEMAND	1.15567
LONGTERM	1.16037
STEPINTO	1.17311
BIGGREEN	1.18554
ADDINGUP	1.19775
THIRDMAN	1.19833
NOTVALID	1.20382
ALLOWFOR	1.21115
DOLITTLE	1.21366
CAMPFIRE	1.21499
SIGNEDUP	1.2232
ACTEDOUT	1.23053
LIONKING	1.24135
MARYTODD	1.24502
MAINIDEA	1.26551
STANDSON	1.26719
ASSTATED	1.26823
CAMEONTO	1.2722
FOURSTAR	1.27366
WORKEDON	1.27487
BESEATED	1.28463
DRIVEOUT	1.28583
STEPSOUT	1.30728
GOESEAST	1.31474
SOMETIME	1.31863
STOODFOR	1.33319
BLACKSOX	1.335
STARTOFF	1.34022
CALLSOUT	1.36641
REDLIGHT	1.38024
TOOKHOLD	1.40487
DRAWNOUT	1.4109
GOINGOFF	1.41674
ARMYNAVY	1.41795
SIDEWALL	1.4189
EARLYAGE	1.41921
REDCEDAR	1.42503
ACTSUPON	1.42981
RUSHINTO	1.43553
RUNSINTO	1.44471
PETERIII	1.44987
CALLSOFF	1.4596
NOSECRET	1.46373
FRESHAIR	1.46819
TRIEDOUT	1.46994
NBATEAMS	1.47539
TAKEHOLD	1.47789
FLEEFROM	1.4826
REDSTORM	1.49112
STRUCKUP	1.49395
TENYARDS	1.52338
MILERACE	1.57411
TOMSWIFT	1.57968
